review,rating
Sellers behavior ठग्ने काम मात्रै छ। very disappointed!,0
don't buy this. Samaan त thagne kam matra रहेछ।,0
fraud seller. Samaan त ekdum naramro रहेछ।,0
"Samaan quality is very disappointed, चित्त बुझेन।",0
"Product quality is worst product, चित्त बुझेन।",0
Delivery चित्त बुझेन छ। total waste of money!,0
very disappointed. Product त quality bad cha रहेछ।,0
"यो Product paisa waste छ, don't waste your money।",0
Sellers behavior ठग्ने काम मात्रै छ। total waste of money!,0
worst product. Sellers behavior त paisa waste रहेछ।,0
worst product. Delivery त not happy रहेछ।,0
"Product quality is don't buy this, ठग्ने काम मात्रै।",0
fraud seller. Samaan त not happy रहेछ।,0
"Product quality is worst product, ठग्ने काम मात्रै।",0
"Sellers behavior quality is don't buy this, एकदमै नराम्रो।",0
total waste of money. Packaging त thagne kam matra रहेछ।,0
fraud seller. Samaan त thagne kam matra रहेछ।,0
"यो Packaging ekdum naramro छ, don't waste your money।",0
"यो Sellers behavior not happy छ, don't waste your money।",0
"यो Samaan paisa waste छ, don't waste your money।",0
don't buy this. Product त ekdum naramro रहेछ।,0
"Sellers behavior quality is total waste of money, ठग्ने काम मात्रै।",0
Delivery चित्त बुझेन छ। worst product!,0
"यो Sellers behavior not happy छ, don't waste your money।",0
"यो Samaan paisa waste छ, don't waste your money।",0
worst product. Product त thagne kam matra रहेछ।,0
"Packaging quality is very disappointed, भनेको जस्तो छैन।",0
"Delivery quality is worst product, भनेको जस्तो छैन।",0
very disappointed. Sellers behavior त ekdum naramro रहेछ।,0
"Sellers behavior quality is worst product, पैसा खेर गयो।",0
"Sellers behavior quality is very disappointed, एकदमै नराम्रो।",0
"यो Sellers behavior thagne kam matra छ, don't waste your money।",0
very disappointed. Sellers behavior त thagne kam matra रहेछ।,0
worst product. Delivery त ekdum naramro रहेछ।,0
"यो Samaan not happy छ, don't waste your money।",0
Packaging भनेको जस्तो छैन छ। fraud seller!,0
fraud seller. Packaging त ekdum naramro रहेछ।,0
Product चित्त बुझेन छ। don't buy this!,0
"Samaan quality is very disappointed, चित्त बुझेन।",0
"Delivery quality is fraud seller, पैसा खेर गयो।",0
Sellers behavior एकदमै नराम्रो छ। total waste of money!,0
"Product quality is fraud seller, एकदमै नराम्रो।",0
Samaan चित्त बुझेन छ। fraud seller!,0
"यो Sellers behavior quality bad cha छ, don't waste your money।",0
fraud seller. Delivery त not happy रहेछ।,0
very disappointed. Delivery त ekdum naramro रहेछ।,0
worst product. Sellers behavior त paisa waste रहेछ।,0
Delivery एकदमै नराम्रो छ। fraud seller!,0
"यो Delivery ekdum naramro छ, don't waste your money।",0
don't buy this. Packaging त paisa waste रहेछ।,0
"Sellers behavior quality is very disappointed, ठग्ने काम मात्रै।",0
don't buy this. Sellers behavior त not happy रहेछ।,0
"यो Sellers behavior thagne kam matra छ, don't waste your money।",0
"Delivery quality is fraud seller, भनेको जस्तो छैन।",0
don't buy this. Delivery त paisa waste रहेछ।,0
"Sellers behavior quality is don't buy this, एकदमै नराम्रो।",0
Sellers behavior भनेको जस्तो छैन छ। very disappointed!,0
"यो Product ekdum naramro छ, don't waste your money।",0
don't buy this. Sellers behavior त not happy रहेछ।,0
"Sellers behavior quality is don't buy this, एकदमै नराम्रो।",0
"Product quality is fraud seller, चित्त बुझेन।",0
"Packaging quality is fraud seller, भनेको जस्तो छैन।",0
"यो Product quality bad cha छ, don't waste your money।",0
Sellers behavior ठग्ने काम मात्रै छ। total waste of money!,0
don't buy this. Delivery त ekdum naramro रहेछ।,0
very disappointed. Product त ekdum naramro रहेछ।,0
"यो Packaging not happy छ, don't waste your money।",0
"यो Delivery quality bad cha छ, don't waste your money।",0
Product ठग्ने काम मात्रै छ। fraud seller!,0
Packaging ठग्ने काम मात्रै छ। very disappointed!,0
Samaan चित्त बुझेन छ। worst product!,0
"Sellers behavior quality is worst product, भनेको जस्तो छैन।",0
Product ठग्ने काम मात्रै छ। total waste of money!,0
"यो Delivery not happy छ, don't waste your money।",0
"Delivery quality is worst product, ठग्ने काम मात्रै।",0
Delivery एकदमै नराम्रो छ। worst product!,0
fraud seller. Product त thagne kam matra रहेछ।,0
fraud seller. Product त not happy रहेछ।,0
"Delivery quality is fraud seller, एकदमै नराम्रो।",0
Packaging ठग्ने काम मात्रै छ। worst product!,0
Sellers behavior पैसा खेर गयो छ। fraud seller!,0
"Delivery quality is don't buy this, भनेको जस्तो छैन।",0
don't buy this. Samaan त thagne kam matra रहेछ।,0
"यो Delivery ekdum naramro छ, don't waste your money।",0
"Samaan quality is total waste of money, भनेको जस्तो छैन।",0
Sellers behavior एकदमै नराम्रो छ। fraud seller!,0
Delivery पैसा खेर गयो छ। total waste of money!,0
Delivery पैसा खेर गयो छ। fraud seller!,0
"यो Delivery quality bad cha छ, don't waste your money।",0
total waste of money. Samaan त thagne kam matra रहेछ।,0
"Sellers behavior quality is don't buy this, पैसा खेर गयो।",0
Packaging ठग्ने काम मात्रै छ। fraud seller!,0
Packaging एकदमै नराम्रो छ। don't buy this!,0
"यो Sellers behavior quality bad cha छ, don't waste your money।",0
"Packaging quality is total waste of money, ठग्ने काम मात्रै।",0
"यो Product ekdum naramro छ, don't waste your money।",0
"यो Packaging quality bad cha छ, don't waste your money।",0
"Sellers behavior quality is worst product, पैसा खेर गयो।",0
Product चित्त बुझेन छ। fraud seller!,0
worst product. Sellers behavior त paisa waste रहेछ।,0
don't buy this. Sellers behavior त thagne kam matra रहेछ।,0
"Delivery quality is total waste of money, भनेको जस्तो छैन।",0
don't buy this. Sellers behavior त quality bad cha रहेछ।,0
Samaan ठग्ने काम मात्रै छ। total waste of money!,0
Packaging भनेको जस्तो छैन छ। don't buy this!,0
"Delivery quality is don't buy this, चित्त बुझेन।",0
"Delivery quality is very disappointed, चित्त बुझेन।",0
"यो Sellers behavior thagne kam matra छ, don't waste your money।",0
"Delivery quality is don't buy this, एकदमै नराम्रो।",0
very disappointed. Product त thagne kam matra रहेछ।,0
"Sellers behavior quality is total waste of money, चित्त बुझेन।",0
Product ठग्ने काम मात्रै छ। don't buy this!,0
worst product. Delivery त quality bad cha रहेछ।,0
Sellers behavior भनेको जस्तो छैन छ। very disappointed!,0
"यो Product paisa waste छ, don't waste your money।",0
"Sellers behavior quality is total waste of money, चित्त बुझेन।",0
"यो Sellers behavior ekdum naramro छ, don't waste your money।",0
very disappointed. Samaan त paisa waste रहेछ।,0
very disappointed. Packaging त not happy रहेछ।,0
"Delivery quality is worst product, चित्त बुझेन।",0
"Sellers behavior quality is worst product, भनेको जस्तो छैन।",0
"Packaging quality is worst product, भनेको जस्तो छैन।",0
total waste of money. Product त not happy रहेछ।,0
"यो Samaan thagne kam matra छ, don't waste your money।",0
"Delivery quality is total waste of money, पैसा खेर गयो।",0
Delivery पैसा खेर गयो छ। very disappointed!,0
"यो Delivery ekdum naramro छ, don't waste your money।",0
"Product quality is don't buy this, भनेको जस्तो छैन।",0
"यो Product paisa waste छ, don't waste your money।",0
Sellers behavior पैसा खेर गयो छ। worst product!,0
Product चित्त बुझेन छ। fraud seller!,0
"Samaan quality is very disappointed, भनेको जस्तो छैन।",0
"Sellers behavior quality is total waste of money, पैसा खेर गयो।",0
Delivery पैसा खेर गयो छ। total waste of money!,0
Packaging ठग्ने काम मात्रै छ। don't buy this!,0
worst product. Samaan त thagne kam matra रहेछ।,0
"यो Samaan thagne kam matra छ, don't waste your money।",0
Samaan चित्त बुझेन छ। fraud seller!,0
"यो Delivery not happy छ, don't waste your money।",0
Sellers behavior चित्त बुझेन छ। worst product!,0
"यो Product quality bad cha छ, don't waste your money।",0
"यो Packaging quality bad cha छ, don't waste your money।",0
"Product quality is total waste of money, भनेको जस्तो छैन।",0
Packaging ठग्ने काम मात्रै छ। don't buy this!,0
fraud seller. Sellers behavior त quality bad cha रहेछ।,0
Sellers behavior ठग्ने काम मात्रै छ। fraud seller!,0
Samaan एकदमै नराम्रो छ। fraud seller!,0
"Packaging quality is don't buy this, भनेको जस्तो छैन।",0
total waste of money. Sellers behavior त quality bad cha रहेछ।,0
"यो Product paisa waste छ, don't waste your money।",0
Samaan भनेको जस्तो छैन छ। total waste of money!,0
"Packaging quality is worst product, पैसा खेर गयो।",0
"Product quality is total waste of money, चित्त बुझेन।",0
don't buy this. Delivery त quality bad cha रहेछ।,0
Sellers behavior भनेको जस्तो छैन छ। fraud seller!,0
Samaan पैसा खेर गयो छ। worst product!,0
"यो Delivery thagne kam matra छ, don't waste your money।",0
Samaan एकदमै नराम्रो छ। fraud seller!,0
"Sellers behavior quality is don't buy this, चित्त बुझेन।",0
Product चित्त बुझेन छ। fraud seller!,0
"यो Product quality bad cha छ, don't waste your money।",0
worst product. Sellers behavior त ekdum naramro रहेछ।,0
"Delivery quality is don't buy this, पैसा खेर गयो।",0
Samaan भनेको जस्तो छैन छ। total waste of money!,0
"Sellers behavior quality is don't buy this, चित्त बुझेन।",0
Sellers behavior भनेको जस्तो छैन छ। fraud seller!,0
"यो Samaan paisa waste छ, don't waste your money।",0
"Product quality is worst product, चित्त बुझेन।",0
worst product. Sellers behavior त quality bad cha रहेछ।,0
"यो Delivery quality bad cha छ, don't waste your money।",0
worst product. Delivery त thagne kam matra रहेछ।,0
"यो Delivery thagne kam matra छ, don't waste your money।",0
fraud seller. Product त paisa waste रहेछ।,0
fraud seller. Delivery त ekdum naramro रहेछ।,0
"Samaan quality is fraud seller, एकदमै नराम्रो।",0
"यो Packaging thagne kam matra छ, don't waste your money।",0
"यो Packaging paisa waste छ, don't waste your money।",0
fraud seller. Samaan त thagne kam matra रहेछ।,0
Delivery ठग्ने काम मात्रै छ। total waste of money!,0
very disappointed. Sellers behavior त paisa waste रहेछ।,0
Product एकदमै नराम्रो छ। worst product!,0
Sellers behavior चित्त बुझेन छ। worst product!,0
"यो Sellers behavior paisa waste छ, don't waste your money।",0
"यो Sellers behavior ekdum naramro छ, don't waste your money।",0
fraud seller. Packaging त quality bad cha रहेछ।,0
"Product quality is fraud seller, भनेको जस्तो छैन।",0
"यो Product ekdum naramro छ, don't waste your money।",0
"यो Samaan thagne kam matra छ, don't waste your money।",0
"Product quality is very disappointed, भनेको जस्तो छैन।",0
Delivery पैसा खेर गयो छ। don't buy this!,0
"यो Product ekdum naramro छ, don't waste your money।",0
"Sellers behavior quality is don't buy this, भनेको जस्तो छैन।",0
fraud seller. Sellers behavior त ekdum naramro रहेछ।,0
"यो Sellers behavior quality bad cha छ, don't waste your money।",0
"यो Product quality bad cha छ, don't waste your money।",0


